name: 5df9ce68-9530-437c-b742-418db35f1dea num_items: 0
token, class_id, token_value, token_tf, token_df
многодетный, @default_class, 0.0, 16.0, 14.0
функция, @default_class, 0.0, 528.0, 277.0
вопрос_задавать, @default_class, 0.0, 810.0, 336.0
клиентоориентировать, @default_class, 0.0, 51.0, 15.0
снижаться, @default_class, 0.0, 288.0, 54.0
кожа, @default_class, 0.0, 5.0, 5.0
скушать, @default_class, 0.0, 51.0, 13.0
экономист, @default_class, 0.0, 10.0, 9.0
телефонистка, @default_class, 0.0, 3.0, 3.0
разбираться, @default_class, -0.375, 6308.0, 2090.0
расплата, @default_class, 0.0, 9.0, 8.0
порог, @default_class, 0.0, 97.0, 74.0
миля, @default_class, 0.0, 886.0, 126.0
кристальный, @default_class, 0.166666671634, 11.0, 9.0
забота, @default_class, 0.5, 324.0, 153.0
обрываться, @default_class, 0.0, 39.0, 16.0
конец, @default_class, -0.10000000149, 3095.0, 1858.0
автодозвон, @default_class, 0.0, 43.0, 27.0
приостанавливать, @default_class, 0.0, 332.0, 80.0
компенсироваться, @default_class, 0.0, 39.0, 7.0
принудительно, @default_class, 0.0, 61.0, 52.0
неадекватно, @default_class, 0.0, 17.0, 17.0
отрицательный, @default_class, -0.166666671634, 710.0, 547.0
расторгать, @default_class, 0.0, 661.0, 207.0
применять_санкция, @default_class, 0.0, 14.0, 8.0
легализация, @default_class, 0.0, 20.0, 10.0
финансы, @default_class, 0.0, 152.0, 107.0
тула, @default_class, 0.0, 93.0, 47.0
удочка, @default_class, 0.0, 11.0, 11.0
безобразный, @default_class, 0.0, 44.0, 38.0
мелодия, @default_class, 0.0, 34.0, 13.0
кусок, @default_class, 0.0, 84.0, 42.0
решение, @default_class, 0.0, 7313.0, 3324.0
понабрать, @default_class, 0.0, 45.0, 10.0
стать, @default_class, 0.0, 66.0, 50.0
переименовывать, @default_class, 0.0, 73.0, 14.0
действо, @default_class, 0.0, 42.0, 29.0
лояльный, @default_class, 0.166666671634, 282.0, 157.0
голова, @default_class, 0.0, 486.0, 414.0
карточка_пластиковый, @default_class, 0.0, 3.0, 3.0
возмещать, @default_class, 0.0, 353.0, 129.0
достаточно, @default_class, 0.0, 2236.0, 1067.0
перепечатывать, @default_class, 0.0, 37.0, 16.0
отечественный, @default_class, 0.333333343267, 19.0, 15.0
называться, @default_class, 0.0, 1098.0, 308.0
легкое, @default_class, 0.0, 8.0, 8.0
вписываться, @default_class, 0.0, 79.0, 18.0
ассоциироваться, @default_class, 0.0, 28.0, 6.0
решительный, @default_class, 0.0, 19.0, 13.0
открытие, @default_class, 0.166666671634, 1975.0, 912.0
мошенник, @default_class, -0.5, 499.0, 269.0
столько, @default_class, 0.0, 851.0, 492.0
конфиденциальный, @default_class, 0.0, 65.0, 58.0
раздражение, @default_class, 0.0, 55.0, 46.0
включаться, @default_class, 0.125, 338.0, 73.0
поддерживаться, @default_class, 0.0, 40.0, 11.0
проспект, @default_class, 0.0, 1214.0, 665.0
пропажа, @default_class, 0.0, 95.0, 52.0
суббота, @default_class, 0.0, 823.0, 532.0
оценка, @default_class, 0.0, 1765.0, 1012.0
играть_роль, @default_class, 0.0, 14.0, 8.0
категорический, @default_class, -0.25, 34.0, 34.0
календарь, @default_class, 0.0, 26.0, 24.0
девятый, @default_class, 0.0, 21.0, 18.0
дисциплинарный, @default_class, 0.0, 31.0, 30.0
енко, @default_class, 0.0, 24.0, 13.0
близкий_время, @default_class, 0.0, 27.0, 26.0
свободный, @default_class, 0.166666671634, 586.0, 368.0
физлиц, @default_class, 0.0, 27.0, 21.0
рязань, @default_class, 0.0, 109.0, 36.0
таганский, @default_class, 0.0, 121.0, 76.0
свежий, @default_class, 0.0, 52.0, 50.0
мебель, @default_class, 0.0, 40.0, 26.0
чарджбек, @default_class, 0.0, 16.0, 11.0
предоставление, @default_class, 0.0, 1876.0, 813.0
ориентир, @default_class, 0.0, 4.0, 3.0
признаваться, @default_class, 0.0, 573.0, 130.0
пользователь, @default_class, 0.0, 591.0, 367.0
чайник, @default_class, 0.0, 8.0, 6.0
грубиян, @default_class, 0.0, 9.0, 6.0
код, @default_class, 0.0, 2327.0, 973.0
зачитывать, @default_class, 0.0, 690.0, 153.0
заявление_мой, @default_class, 0.0, 9.0, 9.0
бестолочь, @default_class, -0.833333313465, 9.0, 9.0
дальневосточный, @default_class, 0.0, 5.0, 5.0
загонять, @default_class, -0.25, 152.0, 39.0
альтернатива, @default_class, 0.125, 147.0, 94.0
добросовестный, @default_class, 0.40000000596, 292.0, 269.0
дико, @default_class, 0.0, 30.0, 28.0
емайл, @default_class, 0.0, 16.0, 11.0
позитивный, @default_class, 0.666666686535, 134.0, 112.0
намек, @default_class, 0.0, 71.0, 25.0
неоказанный, @default_class, 0.0, 19.0, 14.0
халатно, @default_class, 0.0, 28.0, 23.0
промой, @default_class, 0.0, 13.0, 10.0
звонить, @default_class, 0.0, 29245.0, 4788.0
здоровье, @default_class, 0.142857149243, 416.0, 290.0
подсобка, @default_class, 0.0, 2.0, 2.0
необоснованно, @default_class, 0.0, 53.0, 48.0
болванка, @default_class, 0.0, 6.0, 3.0
каждый, @default_class, 0.0, 3444.0, 2703.0
отделение_приходить, @default_class, 0.0, 288.0, 181.0
дон, @default_class, 0.0, 112.0, 86.0
питание, @default_class, 0.0, 34.0, 25.0
тинькофф, @default_class, 0.0, 93.0, 63.0
мочь, @default_class, 0.0, 76317.0, 9209.0
закон_нарушать, @default_class, 0.0, 51.0, 37.0
учеба, @default_class, 0.0, 34.0, 21.0
вход, @default_class, 0.0, 1191.0, 728.0
освобождение, @default_class, 0.166666671634, 27.0, 9.0
неловкий, @default_class, -0.5, 11.0, 11.0
оплата, @default_class, 0.0, 4404.0, 2144.0
вышибала, @default_class, 0.0, 7.0, 5.0
майкоп, @default_class, 0.0, 3.0, 1.0
вирус, @default_class, 0.0, 19.0, 11.0
склад, @default_class, 0.0833333358169, 20.0, 10.0
присылать, @default_class, 0.0, 3691.0, 885.0
тайм, @default_class, 0.0, 18.0, 14.0
задержка, @default_class, 0.0, 786.0, 452.0
корректный, @default_class, 0.166666671634, 334.0, 214.0
рядовой, @default_class, 0.0, 135.0, 112.0
сглазить, @default_class, 0.0, 21.0, 8.0
паспорт, @default_class, 0.0, 3514.0, 1650.0
заграничный, @default_class, 0.0, 54.0, 51.0
гнушаться, @default_class, 0.0, 4.0, 1.0
фирма, @default_class, 0.0, 377.0, 213.0
восвояси, @default_class, 0.0, 16.0, 16.0
рискованный, @default_class, 0.0, 3.0, 3.0
вдохновлять, @default_class, 0.0, 34.0, 13.0
мера, @default_class, 0.0, 894.0, 596.0
кинуть, @default_class, -0.5, 309.0, 97.0
подобный, @default_class, 0.0, 1423.0, 1135.0
правильный, @default_class, 0.5, 478.0, 335.0
удаваться, @default_class, 0.0, 4007.0, 753.0
неравнодушный, @default_class, 0.0, 27.0, 22.0
реанимация, @default_class, -0.125, 8.0, 7.0
приезжать, @default_class, 0.0, 9531.0, 1917.0
держатель_являться, @default_class, 0.0, 31.0, 21.0
наблюдать, @default_class, 0.0, 918.0, 199.0
каяться, @default_class, 0.0, 80.0, 26.0
досконально, @default_class, 0.0, 29.0, 27.0
исключение, @default_class, 0.0, 496.0, 251.0
угощать, @default_class, 0.0, 53.0, 10.0
устный, @default_class, 0.0, 229.0, 194.0
как, @default_class, 0.0, 6584.0, 4825.0
где, @default_class, 0.0, 7233.0, 4703.0
окупаться, @default_class, 0.0, 12.0, 4.0
обеспечиваться, @default_class, 0.0, 35.0, 8.0
безналичный, @default_class, 0.0, 263.0, 176.0
подлинник, @default_class, 0.0, 12.0, 9.0
полминуты, @default_class, 0.0, 8.0, 8.0
пожаловаться, @default_class, 0.0, 298.0, 94.0
ном, @default_class, 0.0, 25.0, 13.0
образованный, @default_class, 0.375, 17.0, 12.0
абсолютбанк, @default_class, 0.0, 1.0, 1.0
ром, @default_class, 0.0, 9.0, 3.0
последний, @default_class, 0.0, 2883.0, 2237.0
реструктуризация, @default_class, 0.0, 1087.0, 418.0
депозитный, @default_class, 0.0, 87.0, 68.0
окончание, @default_class, 0.0, 618.0, 391.0
оказываться, @default_class, 0.0, 19300.0, 3574.0
гк, @default_class, 0.0, 329.0, 207.0
турция, @default_class, 0.0, 6.0, 4.0
бомж, @default_class, -0.375, 70.0, 36.0
восстановление, @default_class, 0.0, 237.0, 130.0
талдычить, @default_class, 0.0, 44.0, 11.0
удивлять, @default_class, 0.0, 4190.0, 879.0
слушание, @default_class, 0.0, 14.0, 8.0
творить, @default_class, 0.0, 117.0, 44.0
гу, @default_class, 0.0, 27.0, 15.0
присуждать, @default_class, 0.0, 43.0, 12.0
колл_центр, @default_class, 0.0, 161.0, 118.0
нотариус, @default_class, 0.0, 312.0, 136.0
ноутбук, @default_class, 0.0, 52.0, 29.0
негодяй, @default_class, 0.0, 3.0, 3.0
меньшой, @default_class, 0.0, 16.0, 12.0
каширский, @default_class, 0.0, 4.0, 2.0
обанкротиться, @default_class, 0.0, 60.0, 20.0
росбанк, @default_class, 0.0, 52.0, 29.0
брать_не, @default_class, 0.0, 3.0, 3.0
вна, @default_class, 0.0, 152.0, 49.0
посадочный, @default_class, 0.0, 5.0, 4.0
инновация, @default_class, 0.0, 8.0, 7.0
незамеченный, @default_class, 0.0, 11.0, 10.0
польза, @default_class, 0.125, 676.0, 395.0
нотариальный, @default_class, 0.0, 110.0, 81.0
квалифицированный, @default_class, 0.0, 197.0, 174.0
мирно, @default_class, 0.0, 31.0, 28.0
доверительный, @default_class, 0.0, 21.0, 20.0
заглотить, @default_class, 0.0, 81.0, 15.0
руб_тыс, @default_class, 0.0, 6.0, 6.0
террорист, @default_class, -0.5, 17.0, 14.0
совершать, @default_class, 0.0, 4497.0, 978.0
колпино, @default_class, 0.0, 9.0, 7.0
удаленность, @default_class, 0.0, 11.0, 7.0
удовлетвор, @default_class, 0.0, 19.0, 10.0
поначалу, @default_class, 0.0, 50.0, 49.0
сменить, @default_class, 0.0, 1113.0, 308.0
отвергать, @default_class, -0.333333343267, 152.0, 31.0
касательно, @default_class, 0.0, 81.0, 63.0
бы, @default_class, 0.0, 9083.0, 5594.0
смотря, @default_class, 0.0, 436.0, 102.0
сомнение, @default_class, -0.375, 441.0, 242.0
депозитарий, @default_class, 0.0, 26.0, 17.0
соответствие, @default_class, 0.0, 1130.0, 525.0
использовать, @default_class, 0.0, 2367.0, 670.0
развлекаться, @default_class, 0.0, 18.0, 11.0
теща, @default_class, 0.0, 27.0, 10.0
ультимативный, @default_class, 0.0, 21.0, 21.0
слушать, @default_class, 0.0, 978.0, 297.0
добывать, @default_class, 0.0, 34.0, 8.0
мгтс, @default_class, 0.0, 17.0, 12.0
г, @default_class, 0.0, 10454.0, 4833.0
мой_супруг, @default_class, 0.0, 4.0, 3.0
результативный, @default_class, 0.0, 9.0, 9.0
отправка, @default_class, 0.0, 294.0, 180.0
бульвар, @default_class, 0.0, 350.0, 179.0
выливать, @default_class, 0.0, 17.0, 6.0
жалобный, @default_class, -0.214285716414, 63.0, 48.0
спорный_транзакция, @default_class, 0.0, 1.0, 1.0
получение, @default_class, 0.0, 5689.0, 2893.0
извиняться, @default_class, 0.166666671634, 1708.0, 492.0
обязательный, @default_class, 0.0, 1294.0, 645.0
воронеж, @default_class, 0.0, 174.0, 118.0
досрочно, @default_class, 0.0, 937.0, 766.0
информационный, @default_class, 0.0, 249.0, 208.0
жизнь, @default_class, 0.0, 1506.0, 980.0
иной, @default_class, 0.0, 698.0, 517.0
нелицеприятный, @default_class, -0.5, 8.0, 8.0
запас, @default_class, 0.0, 145.0, 102.0
то, @default_class, 0.0, 57913.0, 11461.0
процентный_ставка, @default_class, 0.0, 15.0, 14.0
трудный, @default_class, -0.333333343267, 132.0, 80.0
расчетный, @default_class, 0.0, 787.0, 518.0
разный, @default_class, 0.166666671634, 1731.0, 1260.0
начислять_штраф, @default_class, 0.0, 45.0, 30.0
ведомо, @default_class, 0.0, 349.0, 219.0
бесконечный, @default_class, -0.125, 89.0, 79.0
вопрос, @default_class, 0.0, 23738.0, 7509.0
говорить, @default_class, 0.0, 26677.0, 4295.0
ценить, @default_class, 0.4375, 616.0, 157.0
время, @default_class, 0.0, 16324.0, 7753.0
сразу, @default_class, 0.0, 4238.0, 3275.0
зайти, @default_class, 0.0, 5531.0, 1272.0
опознавательный, @default_class, 0.0, 9.0, 8.0
фантастический, @default_class, 0.166666671634, 17.0, 15.0
счастие, @default_class, 0.0, 407.0, 292.0
избыток, @default_class, 0.0, 18.0, 14.0
выражаться, @default_class, 0.0, 311.0, 75.0
предоставлять, @default_class, 0.0, 11852.0, 2490.0
ордер_приходный, @default_class, 0.0, 2.0, 2.0
ставка, @default_class, 0.0, 4351.0, 1473.0
подло, @default_class, 0.0, 24.0, 8.0
предложение, @default_class, 0.0, 5458.0, 1901.0
сжигать, @default_class, 0.166666671634, 28.0, 10.0
бестолковый, @default_class, -0.5, 54.0, 45.0
диво, @default_class, 0.0, 5.0, 4.0
похвастаться, @default_class, 0.0, 30.0, 11.0
возрождение, @default_class, 0.0, 19.0, 6.0
телебанк, @default_class, 0.0, 5969.0, 2362.0
спокойствие, @default_class, 0.0, 60.0, 44.0
кодекс_уголовный, @default_class, 0.0, 1.0, 1.0
квалификация, @default_class, 0.0, 259.0, 112.0
путь, @default_class, 0.0, 591.0, 351.0
замуж, @default_class, 0.125, 20.0, 20.0
продолжительный, @default_class, 0.0, 91.0, 89.0
сравнительно, @default_class, 0.0, 27.0, 26.0
аннуитетный, @default_class, 0.0, 69.0, 50.0
гнить, @default_class, -0.5, 27.0, 9.0
пользоваться, @default_class, -0.166666671634, 12051.0, 2825.0
вуаль, @default_class, 0.0, 27.0, 23.0
даль, @default_class, 0.0, 59.0, 21.0
рутинный, @default_class, -0.166666671634, 14.0, 13.0
предварительный, @default_class, 0.0, 372.0, 303.0
переадресовывать, @default_class, 0.0, 119.0, 33.0
одалживать, @default_class, 0.0, 39.0, 15.0
вернуть, @default_class, 0.125, 8941.0, 2303.0
рабство, @default_class, -0.40000000596, 40.0, 15.0
описываться, @default_class, 0.0, 80.0, 13.0
четва, @default_class, 0.0, 35.0, 28.0
переговаривать, @default_class, 0.0, 65.0, 36.0
недопонимание, @default_class, 0.0, 33.0, 23.0
актуальный, @default_class, 0.125, 295.0, 132.0
перебрасывать, @default_class, 0.0, 89.0, 20.0
жаба, @default_class, 0.0, 7.0, 6.0
